Query,Expected Entity,Predicted Entity,Confidence
Looking for a song with the title of Live at the Kings Center,object_type,,0.0
Looking for a song with the title of Live at the Kings Center,object_name,,0.0
I'm looking for Welcome to the Canteen,,object_name,0.23986078798770905
I'm looking for Welcome to the Canteen,object_name,,0.0
Can you get me the Message from God saga?,object_type,object_type,0.1258711963891983
Can you get me the Message from God saga?,,object_part_of_series_type,0.8137509822845459
Can you get me the Message from God saga?,object_name,,0.0
"I wish to watch The Fold trailer, please search.",,object_name,0.5499234795570374
"I wish to watch The Fold trailer, please search.",,spatial_relation,0.5063378810882568
"I wish to watch The Fold trailer, please search.",object_name,,0.0
"I wish to watch The Fold trailer, please search.",object_type,,0.0
search for the trailer for The Office,,object_name,0.4031515419483185
search for the trailer for The Office,object_type,,0.0
search for the trailer for The Office,object_name,,0.0
Can you get me the Controlled Conversations TV series?,,object_name,0.5100104212760925
Can you get me the Controlled Conversations TV series?,,album,0.21843308210372925
Can you get me the Controlled Conversations TV series?,,object_part_of_series_type,0.9878986477851868
Can you get me the Controlled Conversations TV series?,object_name,,0.0
Check the schedule for Bow Tie Cinemas.,,object_type,0.6692260503768921
Check the schedule for Bow Tie Cinemas.,movie_name,movie_name,0.29869240522384644
Check the schedule for Bow Tie Cinemas.,,location_name,0.66
Check the schedule for Bow Tie Cinemas.,object_type,,0.0
show the closest movie theatre that shows Boycott,,spatial_relation,0.9948036074638367
show the closest movie theatre that shows Boycott,,object_location_type,0.65
show the closest movie theatre that shows Boycott,,artist,0.8683589696884155
show the closest movie theatre that shows Boycott,movie_name,,0.0
"I want to see Those Kids from Town, when will it be showing?",,object_name,0.37752243876457214
"I want to see Those Kids from Town, when will it be showing?",movie_name,,0.0
Find the nearest cinema with movies playing,,spatial_relation,0.9824112057685852
Find the nearest cinema with movies playing,,object_location_type,0.6587184071540833
Find the nearest cinema with movies playing,,movie_type,0.865801215171814
Find the nearest cinema with movies playing,object_location_type,,0.0
Find the nearest cinema with movies playing,movie_name,,0.0
what are the movie times,object_type,object_type,0.7027762532234192
what are the movie times,location_name,,0.0
What's the movie schedule at Great Escape Theatres,,object_type,0.5420681834220886
What's the movie schedule at Great Escape Theatres,,object_name,0.40983545780181885
What's the movie schedule at Great Escape Theatres,movie_name,,0.0
What's the movie schedule at Great Escape Theatres,timeRange,,0.0
I need animated movies in the area for dinner time,,movie_type,0.9214702248573303
I need animated movies in the area for dinner time,,spatial_relation,0.41531091928482056
I need animated movies in the area for dinner time,,spatial_relation,0.21379458904266357
I need animated movies in the area for dinner time,object_type,,0.0
I need animated movies in the area for dinner time,movie_name,,0.0
I need animated movies in the area for dinner time,object_location_type,,0.0
show me the movie times for films  nearby,,object_type,0.6419097185134888
show me the movie times for films  nearby,,movie_type,0.9868170619010925
show me the movie times for films  nearby,,spatial_relation,0.7835224270820618
show me the movie times for films  nearby,movie_name,,0.0
show me the movie schedule in the neighbourhood,,object_type,0.6171547770500183
show me the movie schedule in the neighbourhood,,spatial_relation,0.5999457836151123
show me the movie schedule in the neighbourhood,movie_name,,0.0
show me the movie schedule in the neighbourhood,location_name,,0.0
i want to see JLA Adventures: Trapped In Time,,object_name,0.22398287057876587
i want to see JLA Adventures: Trapped In Time,,object_name,0.3740919530391693
i want to see JLA Adventures: Trapped In Time,movie_type,,0.0
i want to see JLA Adventures: Trapped In Time,spatial_relation,,0.0
show the animated movies playing in the neighbourhood,,movie_type,0.9268693923950195
show the animated movies playing in the neighbourhood,,spatial_relation,0.606471061706543
show the animated movies playing in the neighbourhood,object_type,,0.0
show the animated movies playing in the neighbourhood,movie_name,,0.0
show the animated movies playing in the neighbourhood,location_name,,0.0
Find the schedule at the Douglas Theatre Company.,,object_type,0.6820517778396606
Find the schedule at the Douglas Theatre Company.,,object_name,0.1727512627840042
Find the schedule at the Douglas Theatre Company.,spatial_relation,,0.0
Find the schedule at the Douglas Theatre Company.,movie_type,,0.0
what movies at Star Theatres.,,movie_type,0.9043323993682861
what movies at Star Theatres.,,object_name,0.72859126329422
what movies at Star Theatres.,object_type,,0.0
what movies at Star Theatres.,location_name,,0.0
I want to see Shattered Image.,,restaurant_name,0.5881609320640564
I want to see Shattered Image.,object_type,,0.0
I want to see Shattered Image.,location_name,,0.0
I want to see Shattered Image.,movie_type,,0.0
I want to see Married to the Enemy 2 at a cinema.,,artist,0.404057115316391
I want to see Married to the Enemy 2 at a cinema.,,playlist_owner,0.20618249475955963
I want to see Married to the Enemy 2 at a cinema.,,rating_value,0.42907875776290894
I want to see Married to the Enemy 2 at a cinema.,,object_location_type,0.7446630597114563
I want to see Married to the Enemy 2 at a cinema.,movie_type,,0.0
I want to see Married to the Enemy 2 at a cinema.,spatial_relation,,0.0
show me the schedule of movie The Great Gildersleeve near movie house,,object_type,0.5911504030227661
show me the schedule of movie The Great Gildersleeve near movie house,,object_type,0.47891297936439514
show me the schedule of movie The Great Gildersleeve near movie house,,object_name,0.21379539370536804
show me the schedule of movie The Great Gildersleeve near movie house,,spatial_relation,0.8201683163642883
show me the schedule of movie The Great Gildersleeve near movie house,,object_location_type,0.64
show me the schedule of movie The Great Gildersleeve near movie house,object_type,,0.0
show me the schedule of movie The Great Gildersleeve near movie house,spatial_relation,,0.0
show me the schedule of movie The Great Gildersleeve near movie house,movie_type,,0.0
I want to see DOA: Dead or Alive at Loews Cineplex Entertainment.,,object_name,0.7373572587966919
I want to see DOA: Dead or Alive at Loews Cineplex Entertainment.,,object_name,0.7677041888237
I want to see DOA: Dead or Alive at Loews Cineplex Entertainment.,,object_name,0.17297670245170593
I want to see DOA: Dead or Alive at Loews Cineplex Entertainment.,movie_type,,0.0
I want to see DOA: Dead or Alive at Loews Cineplex Entertainment.,location_name,,0.0
I need films in the neighborhood,,movie_type,0.9888699054718018
I need films in the neighborhood,,spatial_relation,0.6105901002883911
I need films in the neighborhood,movie_type,,0.0
I need films in the neighborhood,spatial_relation,,0.0
what are some close by animated movies showing,,spatial_relation,0.5496371388435364
what are some close by animated movies showing,,movie_type,0.8964065313339233
what are some close by animated movies showing,movie_name,,0.0
what are some close by animated movies showing,timeRange,,0.0
Can I get the movie times,,object_type,0.7110172510147095
Can I get the movie times,object_type,,0.0
Can I get the movie times,spatial_relation,,0.0
What are the movie times,,object_type,0.7027642130851746
What are the movie times,movie_name,,0.0
Is American Primitive showing in Santikos Theatres,,location_name,0.9801193475723267
Is American Primitive showing in Santikos Theatres,,location_name,0.66
Is American Primitive showing in Santikos Theatres,spatial_relation,,0.0
Is American Primitive showing in Santikos Theatres,object_location_type,,0.0
Is American Primitive showing in Santikos Theatres,movie_name,,0.0
Is American Primitive showing in Santikos Theatres,timeRange,,0.0
Find the movie schedule close by,,object_type,0.5022460222244263
Find the movie schedule close by,,spatial_relation,0.47244352102279663
Find the movie schedule close by,movie_name,,0.0
Find the movie schedule close by,spatial_relation,,0.0
Find the movie schedule close by,object_location_type,,0.0
Is Bartok the Magnificent playing at seven AM?,movie_name,restaurant_type,0.3468650281429291
Is Bartok the Magnificent playing at seven AM?,,location_name,0.10552941262722015
Is Bartok the Magnificent playing at seven AM?,,object_name,0.66
Find the movie times at Harkins Theatres.,spatial_relation,object_type,0.6061756014823914
Find the movie times at Harkins Theatres.,,location_name,0.9718928933143616
Find the movie times at Harkins Theatres.,object_location_type,,0.0
Find the movie times at Harkins Theatres.,movie_type,,0.0
Find the schedule for The Comedian at Santikos Theatres.,object_type,object_type,0.6898335218429565
Find the schedule for The Comedian at Santikos Theatres.,,artist,0.64
Find the schedule for The Comedian at Santikos Theatres.,,location_name,0.66
Find the schedule for The Comedian at Santikos Theatres.,movie_name,,0.0
Find the schedule for The Comedian at Santikos Theatres.,location_name,,0.0
Is Rumor Has It playing,,track,0.24609601497650146
Is Rumor Has It playing,movie_type,,0.0
Is Rumor Has It playing,location_name,,0.0
Is The Eye - Infinity playing at General Cinema Corporation,,object_name,0.730607807636261
Is The Eye - Infinity playing at General Cinema Corporation,,object_name,0.46626296639442444
Is The Eye - Infinity playing at General Cinema Corporation,,object_name,0.31686145067214966
Is The Eye - Infinity playing at General Cinema Corporation,object_type,,0.0
Is The Eye - Infinity playing at General Cinema Corporation,spatial_relation,,0.0
I want to see The Portrait of a Lady at the nearest cinema.,,object_name,0.59
I want to see The Portrait of a Lady at the nearest cinema.,,artist,0.42767372727394104
I want to see The Portrait of a Lady at the nearest cinema.,,spatial_relation,0.9876526594161987
I want to see The Portrait of a Lady at the nearest cinema.,,object_location_type,0.6627824306488037
I want to see The Portrait of a Lady at the nearest cinema.,movie_name,,0.0
I want to see The Portrait of a Lady at the nearest cinema.,timeRange,,0.0
Will I Think I Do be playing at 7 PM?,,object_name,0.30806928873062134
Will I Think I Do be playing at 7 PM?,,object_name,0.4042070806026459
Will I Think I Do be playing at 7 PM?,,best_rating,0.3609316051006317
Will I Think I Do be playing at 7 PM?,movie_name,,0.0
Is Rare Birds showing at the nearest movie theatre at noon.,,object_name,0.6747135519981384
Is Rare Birds showing at the nearest movie theatre at noon.,,spatial_relation,0.9879947304725647
Is Rare Birds showing at the nearest movie theatre at noon.,,object_location_type,0.61
Is Rare Birds showing at the nearest movie theatre at noon.,,timeRange,0.2998102903366089
Is Rare Birds showing at the nearest movie theatre at noon.,movie_name,,0.0
Is Rare Birds showing at the nearest movie theatre at noon.,location_name,,0.0
Fine the movie schedules for the Wanda Group.,object_type,object_type,0.6358016729354858
Fine the movie schedules for the Wanda Group.,location_name,location_name,0.66
